2017-09-21 10:55:00.298 INFO  [ModuleRegistry-8] - Module INITIALIZED
2017-09-21 10:55:00.364 INFO  [ModuleRegistry-8] - Module STARTING
2017-09-21 10:55:00.540 INFO  [ModuleRegistry-8] - Module STARTED
2017-09-21 10:55:45.191 INFO  [ModuleRegistry-8] - 
2017-09-21 10:55:45.191 INFO  [ModuleRegistry-8] - *************************************************
2017-09-21 10:55:45.192 INFO  [ModuleRegistry-8] - SensorHub Restarted
2017-09-21 10:55:45.192 INFO  [ModuleRegistry-8] - Starting log for 'Motion - Northwest' [urn:osh:client:e4bc1957-a74a-485f-9317-b5f5646f6d1d]
2017-09-21 10:55:45.192 INFO  [ModuleRegistry-8] - Module INITIALIZING
2017-09-21 10:55:45.455 INFO  [ModuleRegistry-8] - Module INITIALIZED
2017-09-21 10:55:45.661 INFO  [ModuleRegistry-8] - Module STARTING
2017-09-21 10:55:45.921 INFO  [ModuleRegistry-8] - Module STARTED
2017-09-21 10:58:49.337 INFO  [ModuleRegistry-8] - 
2017-09-21 10:58:49.337 INFO  [ModuleRegistry-8] - *************************************************
2017-09-21 10:58:49.337 INFO  [ModuleRegistry-8] - SensorHub Restarted
2017-09-21 10:58:49.337 INFO  [ModuleRegistry-8] - Starting log for 'Motion - Northwest' [urn:osh:client:e4bc1957-a74a-485f-9317-b5f5646f6d1d]
2017-09-21 10:58:49.337 INFO  [ModuleRegistry-8] - Module INITIALIZING
2017-09-21 10:58:49.933 INFO  [ModuleRegistry-8] - Module INITIALIZED
2017-09-21 10:58:50.006 INFO  [ModuleRegistry-8] - Module STARTING
2017-09-21 10:58:50.242 INFO  [ModuleRegistry-8] - Module STARTED
2017-09-21 11:00:13.674 INFO  [ModuleRegistry-8] - 
2017-09-21 11:00:13.674 INFO  [ModuleRegistry-8] - *************************************************
2017-09-21 11:00:13.674 INFO  [ModuleRegistry-8] - SensorHub Restarted
2017-09-21 11:00:13.675 INFO  [ModuleRegistry-8] - Starting log for 'Motion - Northwest' [urn:osh:client:e4bc1957-a74a-485f-9317-b5f5646f6d1d]
